🍁,3166ye
Tweet Range : 1990-01-01:2030-01-01
Save Path : /c/yezArchive\3166ye
Tweet Date,Display Name,User Name,Tweet URL,Media Type,Media URl,Saved Filename,Tweet Content,Favorite Count,Retweet Count,Reply Count
2024-08-04 06:25,🍁,@3166ye,https://twitter.com/yez3166/status/1819862126082871686/photo/1,Image,https://pbs.twimg.com/media/GUFy8vXWYAAOB_O.jpg,2024-08-04 06-25-img_49.png,https://t.co/OJTZb9q3Vt,471,45,3
2024-08-04 01:17,🍁,@3166ye,https://twitter.com/yez3166/status/1819784628636614714/photo/1,Image,https://pbs.twimg.com/media/GUEsdq6XwAAfUoH.jpg,2024-08-04 01-17-img_50.png,https://t.co/M0dfTIFw4t,174,13,3
2024-08-03 05:17,🍁,@3166ye,https://twitter.com/yez3166/status/1819482597074075686/photo/1,Image,https://pbs.twimg.com/media/GUAZxi0b0AEB1Zv.jpg,2024-08-03 05-17-img_53.png,https://t.co/dJcFmIj5zo,246,16,3
2024-08-03 16:43,🍁,@3166ye,https://twitter.com/yez3166/status/1819655325949349990/photo/1,Image,https://pbs.twimg.com/media/GUC23Ugb0AAiLsF.jpg,2024-08-03 16-43-img_52.png,3 years ago picture https://t.co/qdpcE84kWk,621,51,6
2024-08-02 10:32,🍁,@3166ye,https://twitter.com/yez3166/status/1819199553993900293/photo/1,Image,https://pbs.twimg.com/media/GT8YWJ3aUAA0yD-.jpg,2024-08-02 10-32-img_55.png,🍀 https://t.co/JblMSJwlFT,256,29,3
2024-08-02 10:32,🍁,@3166ye,https://twitter.com/yez3166/status/1819199553993900293/photo/1,Image,https://pbs.twimg.com/media/GT8YWKcWQAIAlsk.jpg,2024-08-02 10-32-img_54.png,🍀 https://t.co/JblMSJwlFT,256,29,3
2024-08-02 10:32,🍁,@3166ye,https://twitter.com/yez3166/status/1819199553993900293/photo/1,Image,https://pbs.twimg.com/media/GT8YWKeXIAAtV5n.jpg,2024-08-02 10-32-img_56.png,🍀 https://t.co/JblMSJwlFT,256,29,3
2024-08-02 05:05,🍁,@3166ye,https://twitter.com/yez3166/status/1819117344721195255/photo/1,Image,https://pbs.twimg.com/media/GT7NlE5b0AAbPNs.jpg,2024-08-02 05-05-img_60.png,Thanks 2.7k follow https://t.co/4zCCgfh16t,104,7,2
2024-08-02 05:37,🍁,@3166ye,https://twitter.com/yez3166/status/1819125245825188095/photo/1,Image,https://pbs.twimg.com/media/GT7Uw5fb0AE-sTT.jpg,2024-08-02 05-37-img_59.png,https://t.co/1wWWAPxp2a,1267,106,16
2024-08-02 10:32,🍁,@3166ye,https://twitter.com/yez3166/status/1819199553993900293/photo/1,Image,https://pbs.twimg.com/media/GT8YWJ7b0AMJdpa.jpg,2024-08-02 10-32-img_57.png,🍀 https://t.co/JblMSJwlFT,256,29,3
2024-08-02 08:03,🍁,@3166ye,https://twitter.com/yez3166/status/1819162149643796714/photo/1,Image,https://pbs.twimg.com/media/GT72U4oW4AALHZe.jpg,2024-08-02 08-03-img_58.png,https://t.co/0PmGwM5DZL,44,1,1
2024-08-01 21:07,🍁,@3166ye,https://twitter.com/yez3166/status/1818996976958292375/photo/1,Image,https://pbs.twimg.com/media/GT5gG0saQAEEFHf.jpg,2024-08-01 21-07-img_63.png,https://t.co/45yhxJGSCA,617,61,3
2024-08-02 04:17,🍁,@3166ye,https://twitter.com/yez3166/status/1819105260646158542/photo/1,Image,https://pbs.twimg.com/media/GT7Clqvb0AIXnp8.jpg,2024-08-02 04-17-img_62.png,https://t.co/X5HCtO4Ls3,128,8,3
2024-08-02 04:50,🍁,@3166ye,https://twitter.com/yez3166/status/1819113495872655605/photo/1,Image,https://pbs.twimg.com/media/GT7KE9_b0AIQJP9.jpg,2024-08-02 04-50-img_61.png,https://t.co/JYv8fhIa6x,364,36,2
2024-07-31 16:41,🍁,@3166ye,https://twitter.com/yez3166/status/1818567592149499921/photo/1,Image,https://pbs.twimg.com/media/GTzZkMPaQAAUotP.jpg,2024-07-31 16-41-img_64.png,https://t.co/KlnBSRSVXs,390,38,4
2024-07-31 15:33,🍁,@3166ye,https://twitter.com/yez3166/status/1818550636675502095/photo/1,Image,https://pbs.twimg.com/media/GTzKKTebkAAvyaz.jpg,2024-07-31 15-33-img_65.png,https://t.co/DJMMfaf4ja,289,23,2
2024-07-30 06:40,🍁,@3166ye,https://twitter.com/yez3166/status/1818054110849155197/photo/1,Image,https://pbs.twimg.com/media/GTsGks9bcAAyUHw.jpg,2024-07-30 06-40-img_66.png,https://t.co/f0YniZu5G3,440,41,1
2024-07-29 11:06,🍁,@3166ye,https://twitter.com/yez3166/status/1817758562212565356/photo/1,Image,https://pbs.twimg.com/media/GTn5xeabUAAkVaA.jpg,2024-07-29 11-06-img_68.png,https://t.co/UmPK4QDF8i,364,28,3
2024-07-29 10:15,🍁,@3166ye,https://twitter.com/yez3166/status/1817745795917222189/photo/1,Image,https://pbs.twimg.com/media/GTnuKaga8AA8o4H.jpg,2024-07-29 10-15-img_69.png,https://t.co/Dplru4YeEc,200,17,3
2024-07-29 11:10,🍁,@3166ye,https://twitter.com/yez3166/status/1817759631193813253/photo/1,Image,https://pbs.twimg.com/media/GTn6vpGaMAA13sv.jpg,2024-07-29 11-10-img_67.png,https://t.co/BxlPyk10ZZ,1484,80,4
2024-07-28 10:12,🍁,@3166ye,https://twitter.com/yez3166/status/1817382584801992716/photo/1,Image,https://pbs.twimg.com/media/GTij0w1asAAfRcn.jpg,2024-07-28 10-12-img_70.png,https://t.co/1sgnX06dYt,621,60,5
2024-07-26 08:55,🍁,@3166ye,https://twitter.com/yez3166/status/1816638492958683348/photo/1,Image,https://pbs.twimg.com/media/GTX_E-_agAAsQHX.jpg,2024-07-26 08-55-img_71.png,Neko https://t.co/hZ8JfSwkr5,471,46,4
2024-07-26 04:40,🍁,@3166ye,https://twitter.com/yez3166/status/1816574327619498006/photo/1,Image,https://pbs.twimg.com/media/GTXEt8CakAADrha.jpg,2024-07-26 04-40-img_73.png,https://t.co/fw3VOtVsCA,209,22,3
2024-07-26 08:54,🍁,@3166ye,https://twitter.com/yez3166/status/1816638244005777614/photo/1,Image,https://pbs.twimg.com/media/GTX-2ZpaMAAdkSS.jpg,2024-07-26 08-54-img_72.png,https://t.co/dtQdD5Ckc3,282,27,0
2024-07-26 04:24,🍁,@3166ye,https://twitter.com/yez3166/status/1816570211467985202/photo/1,Image,https://pbs.twimg.com/media/GTXA-X8acAAaYWP.jpg,2024-07-26 04-24-img_74.png,https://t.co/GAgKIdCMvI,435,37,4
2024-07-24 08:16,🍁,@3166ye,https://twitter.com/yez3166/status/1815903907370906044/photo/1,Image,https://pbs.twimg.com/media/GTNi-bHXgAA1IwK.jpg,2024-07-24 08-16-img_76.png,https://t.co/NBnSg535S8,93,5,2
